name,country,city,businessType
AGRICUTURAL RESEARCH COUNCIL,South Africa,BELLVILLE,Unknown
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,South Africa,TYGERBERG - CAPE TOWN,Unknown
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,South Africa,PAROW,Unknown
AGRICULTURAL RESEARCH COUNCIL - INFRUITEC-NIETVOORBIJ,South Africa,STELLENBOSCH,Unknown
UNIVERSITY OF MIDRAND,South Africa,PRETORIA,Unknown
TECHNIKON WITWATERSRAND,South Africa,JOHANNESBURG,Unknown
UNIVERSITY OF KWAZULU-NATAL,South Africa,WESTVILLE,Unknown
UNIVERSITY OF THE WITWATERSRAND,South Africa,JOHANNESBURG,Unknown
NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES,South Africa,JOHANNESBURG,Unknown
SOUTH AFRICAN INSTITUTE FOR MEDICAL RESEARCH (SAIMR),South Africa,JOHANNESBURG,Unknown
SOUTHERN AFRICA NON-GOVERNMENTAL ORGANISATION NETWORK,South Africa,JOHANNESBURG,Unknown
UNIVERSITY OF STELLENBOSCH,South Africa,TYGERBERG - CAPE TOWN,Unknown
University of Natal,South Africa,SCOTTSVILLE,Unknown
NATIONAL HEALTH LABORATORY SERVICE,South Africa,JOHANNESBURG,Unknown
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,South Africa,DURBAN,Unknown
HEALTH SYSTEMS TRUST,South Africa,CONGELLA,Unknown
UNIVERSITY OF STELLENBOSCH,South Africa,STELLENBOSCH,Unknown
COUNCIL FOR SCIENTIFIC AND INDUSTRIAL RESEARCH,South Africa,PRETORIA,Unknown
NATIONAL RESEARCH FOUNDATION,South Africa,PRETORIA,Unknown
AGAMA ENERGY (PTY) LTD.,South Africa,STELLENBOSCH,Unknown
UNIVERSITY OF KWAZULU-NATAL,South Africa,"WESTVILLE, DURBAN",Unknown
UNIVERSITY OF CAPE TOWN,South Africa,"RONDEBOSCH, CAPE TOWN",Unknown
UNIVERSITY OF THE FREE STATE,South Africa,BLOEMFONTEIN,Unknown
AGRICULTURAL RESEARCH COUNCIL- ONDERSTEPOORT VETERINARY INSTITUTE,South Africa,PRETORIA,Unknown
STELLENBOSCH UNIVERSITY,South Africa,STELLENBOSCH,Unknown
ONDERSTEPOORT VETERINARY INSTITUTE,South Africa,ONDERSTEPOORT,Unknown
UNIVERSITY OF PRETORIA,South Africa,"PRETORIA, 0002",Unknown
SOUTH AFRICAN NATIONAL BIODIVERSITY INSTITUTE,South Africa,CAPE TOWN,Unknown
INTERNATIONAL COUNCIL FOR SCIENCE REGIONAL OFFICE FOR AFRICA,South Africa,PRETORIA,Unknown
UNIVERSITY OF CAPE TOWN.,South Africa,RONDENBOSCH,Unknown
STELLENBOSCH UNIVERSITY,South Africa,MATIELAND,Unknown
E THEKWINI MUNICIPALITY,South Africa,DURBAN,Unknown
UNIVERSITY OF JOHANNESBURG,South Africa,DOORNFONTEIN,Unknown
MICROCHEM LAB SERVICES,South Africa,CAPE TOWN,Unknown
NANO ENERGY (PTY) LTD,South Africa,JOHANNESBURG,Unknown
UNIVERSITY OF THE WESTERN CAPE,South Africa,"BELLVILLE, CAPE TOWN",Unknown
MARKET MATTERS INC,South Africa,SOMARSET WEST,Unknown
BEATUS ADVIESDIENSTE,South Africa,PRETORIA,Unknown
"TECHNIKON WITWATERSRAND, UNIVERSITY OF JOHANNESBURG",South Africa,GAUTENG,Unknown
NOORDWES-UNIVERSITEIT,South Africa,POTCHEFSTROOM,Unknown
UNIVERSITY OF CAPE TOWN,South Africa,"RONDENBOSCH, CAPE TOWN",Unknown
INSTITUTE OF NATURAL RESOURCES,South Africa,PIETERMARTIZBURG,Unknown
ICLEI AFRICA SECRETARIAT,South Africa,CAPE TOWN,Unknown
CSIR - BIOSCIENCES,South Africa,PRETORIA,Unknown
UNIVERSITY OF CAPE TOWN,South Africa,RONDEBOSCH,Unknown
NATIONAL WOOL GROWERS' ASSOCIATION,South Africa,PORT ELIZABETH,Unknown
CSIR,South Africa,PRETORIA,Unknown
UNIVERSITY OF THE WITWATERSRAND,South Africa,"WITS, JOHANNESBURG",Unknown
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,South Africa,TYGERBERG,Unknown
SOUTH AFRICAN INSTITUTE FOR AQUATIC BIODIVERSITY,South Africa,GRAHAMSTOWN,Unknown
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,South Africa,CAPE TOWN,Unknown
WATER RESEARCH COMMISSION,South Africa,GEZINA,Unknown
COUNCIL FOR SCIENTIFIC & INDUSTRIAL RESEARCH,South Africa,PRETORIA,Unknown
UNIVERSITY OF CAPE TOWN.,South Africa,"RONDENBOSCH,CAPE TOWN",Unknown
SOUTH AFRICAN ASSOCIATION FOR MARINE BIOLOGICAL RESEARCH,South Africa,DURBAN,Unknown
DEPARTMENT OF SCIENCE AND TECHNOLOGY,South Africa,PRETORIA,Unknown
THE SOUTHERN AFRICAN RESEARCH & INNOVATION MANAGEMENT ASSOCIATION,South Africa,DURBAN,Unknown
STELLENBOSCH UNIVERSITY,South Africa,STELLENSBOSCH,Unknown
UNVERSITY OF THE WESTERN CAPE,South Africa,Cape Town,Research Organisations
MARINE AND COASTAL MANAGEMENT BRANCH OF ENVIRONMENTAL AFFAIRS AND TOURISM,South Africa,Cape Town,Research Organisations
WATER RESEARCH COMMISSION,South Africa,RIETFONTEIN - PRETORIA,Unknown
CHRIS SWARTZ WATER UTILIZATION ENGINEERS,South Africa,MOSSEL BAY,Unknown
AGRICULTURE RESEARCH COUNCIL,South Africa,PRETORIA,Unknown
RAINMAN LANDCARE FOUNDATION,South Africa,DURBAN,Unknown
COUNCIL FOR GEOSCIENCE,South Africa,PRETORIA,Unknown
GEOSPATIAL AND REMOTE SENSING SERVICES CC,South Africa,GRAHAMSTOWN,Unknown
"AGRICULTURAL RESEARCH COUNCIL (ARC) - INSTITUTE FOR SOIL, CLIMATE AND WATER",South Africa,PRETORIA,Unknown
UNIVERSITY OF THE WITWATERSRAND,South Africa,WITS JOHANNESBURG,Unknown
ARC-ONDERSTEPOORT VETERINARY INSTITUTE,South Africa,ONDERSTEPOORT,Unknown
SILVA FOREST SERVICES CC,South Africa,BREDASDORP,Unknown
COUNCIL FOR SCIENTIFIC AND INDUSTRIAL RESEARCH,South Africa,,Unknown
DE BEERS CONSOLIDATED MINES LTD,South Africa,KIMBERLEY,Unknown
MINTEK,South Africa,RANDBURG 2115,Unknown
AGRICULTURAL RESEARCH COUNCIL / ONDERSTEPOORT VETERINARY INSTITUTE,South Africa,ONDERSTEPOORT,Unknown
NAMA KHOI MUNICIPALITY,South Africa,SPRINGBOK,Unknown
KAMIESBURG MUNICIPALITY,South Africa,GARIES,Unknown
SURPLUS PEOPLE PROJECT,South Africa,ATHLONE,Unknown
COUNCIL FOR SCIENTIFIC AND INDUSTRIAL RESEARCH,South Africa,BRUMMERIA,Unknown
WITS HEALTH CONSORTIUM (PTY) LTD,South Africa,"HOUGHTON, JOHANNESBURG",Unknown
"UNIVERSITY OF THE WITHWATERSRAND, JOHANNESBURG (MEDICAL RESEARCH COUNCIL, AGINCOURT)",South Africa,JOHANNESBURG,Unknown
MINISTRY OF HEALTH (NATIONAL REFERENCE LABORATORY - MBABANE),South Africa,MBABANE,Unknown
UNIVERSITY OF CAPE TOWN.,South Africa,RONDEBOSCH,Unknown
HUMAN SCIENCES RESEARCH COUNCIL,South Africa,PRETORIA,Unknown
THE COUNCIL FOR SCIENTIFIC AND INDUSTRIAL RESEARCH,South Africa,PRETORIA,Unknown
WESTERN CAPE PROVINCIAL TREASURY,South Africa,CAPE TOWN,Unknown
UNIVERSITY OF THE WESTERN CAPE,South Africa,"BELLVILLE, WESTERN CAPE",Unknown
NATIONAL INSTITUTE FOR COMMUNICABLE DISEASES,South Africa,"SANDRINGHAM, JOHANNESBURG",Unknown
UNIVERSITY OF THE WITWATERSRAND,South Africa,"BRAAMFONTEIN, JOHANNESBURG",Unknown
ILLOVO SUGARG LTD,South Africa,MOUNT EDGECOMBE 4300,Unknown
SASOL TECHNOLOGY (PTY.) LIMITED,South Africa,JOHANNESBURG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EPI-USE AFRICA PTY LTD,South Africa,PRETORIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INFUSION KNOWLEDGE HUB (PTY) LTD,South Africa,PRETORIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Umgeni Water,South Africa,Pietermaritzburg,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GEOTERRA IMAGE,South Africa,LYNNWOOD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TALBOT & TALBOT (PTY) LIMITED,South Africa,PIETERMARITZBURG KWAZULU NATAL,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ANGLO OPERATIONS LIMITED,South Africa,JOHANNESBURG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COUNCIL FOR GEOSCIENCE,South Africa,PRETORIA,Research Organisations
WITS COMMERCIAL ENTREPRISE (PTY) LTD,South Africa,JOHANNESBURG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FOOD AGRICULTURE AND NATURAL RESOURCES POLICY ANALYSIS NETWORK,South Africa,PRETORIA,Other
CONSUMER GOODS COUNCIL OF SOUTH AFRICA,South Africa,JOHANNESBURG,Other
Influential Inputs cc,South Africa,"Waterfall, eThekwini",Private for-profit entities (excluding Higher or Secondary Education Establishments)
Department of Science and Technology,South Africa,Pretoria,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
T-SYSTEMS SOUTH AFRICA (PTY) LTD,South Africa,MIDRAND,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SASOL SYNFUELS (PTY),South Africa,SECUNDA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DELTAMUNE (PTY) LTD,South Africa,LYTTELTON CENTURION,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SOUTHERN AFRICAN RESEARCH AND INNOVATION MANAGEMENT ASSOCIATION,South Africa,PRETORIA,Research Organisations
SOUTH AFRICAN NATIONAL ENERGY DEVELOPMENT INSTITUTE,South Africa,STANDTON JOHANNESBURG,Research Organisations
South African National Energy Research Institute Prioprietary Limited,South Africa,Johannesburg,Research Organisations
ECOMETRIX AFRICA LTD,South Africa,RANDBURG JOHANNESBURG,Unknown
ESKOM HOLDINGS LTD,South Africa,JOHANNESBURG,Private for-profit entities (excluding Higher or Secondary Education Establishments)
The AIMS Trust,South Africa,CAPE TOWN,Higher or Secondary Education Establishments
HUMAN SCIENCES RESEARCH COUNCIL OF SOUTH AFRICA,South Africa,Pretoria,Research Organisations
UNIVERSITY OF CAPE TOWN LUNG INSTITUTE PTY LTD*,South Africa,CAPE TOWN,Research Organisations
SECRETARIAT OF THE AFRICAN DECADE OF PERSONS WITH DISABILITIES,South Africa,CAPE TOWN,Other
INSTITUTE OF NATURAL RESOURCES ASSOCIATION,South Africa,PIETERMARITZBURG,Research Organisations
AFRICA SOCIETY FOR BLOOD TRANSFUSION,South Africa,PINETOWN,Other
SECTION27 INCORPORATING THE AIDS LAW PROJECT ASSOCIATION SECTION 21,South Africa,BRAAMFONTEIN,Other
Institute for Security Studies,South Africa,Pretoria,Other
ISS INTERNATIONAL LIMITED,South Africa,"DIE BOORD, STELLENBOSCH",Private for-profit entities (excluding Higher or Secondary Education Establishments)
Lindbergh Trading (Proprietary) Limited,South Africa,Sandton,Unknown
SOUTH AFRICAN MEDICAL RESEARCH COUNCIL,South Africa,TYGERBERG,Research Organisations
ACT OF GRACE 128,South Africa,GOODWOOD,Other
MULTIMEDIA INNOVATIONS (PTY) LTD,South Africa,Johannesburg,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SAHA INTERNATIONAL (SA) PTY LTD,South Africa,ROSEBANK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ETHEKWINI MUNICIPALITY,South Africa,DURBAN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"EIS-AFRICA, A network for the co-operative management of Environmental Information",South Africa,Pretoria,Other
AFRICAN ASSOCIATION OF REMOTE SENSING OF THE ENVIRONMENT,South Africa,BENMORE,Other
WR Nyabeze and Associates,South Africa,MIDRAND,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Umvoto Africa (pty) ltd,South Africa,Muizenberg,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Research Research (Africa)(Pty) Ltd,South Africa,CAPE TOWN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TechnoScene (Pty) Ltd,South Africa,Pretoria,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GOLDER ASSOCIATES AFRICA PTY LTD,South Africa,MIDRAND,Private for-profit entities (excluding Higher or Secondary Education Establishments)
THE LEADING PHARMACY (PTY) LTD,South Africa,DELMAS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Sappi Ltd,South Africa,Johannesburg,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PEBBLE BED MODULAR REACTOR COMPANY (PTY) LTD,South Africa,CENTURION,Private for-profit entities (excluding Higher or Secondary Education Establishments)
