name,country,city,businessType
SOLOMON ISLANDS NATIONAL UNIVERSITY,Solomon Islands,Honiara,Higher or Secondary Education Establishments
Ministry of Agriculture & Fisheries -Solomon Islands Government,Solomon Islands,Honiara,Unknown
