name,country,city,businessType
CENTRE INTERNATIONAL DE RECHERCHE-DEVELOPPEMENT SUR L'ELEVAGE EN ZONE SUBHUMIDE',Burkina Faso,BOBO-DIOULASSO,Unknown
CENTRE DE RECHERCHE EN SANT DE NOUNA,Burkina Faso,NOUNA,Unknown
CENTRE INTERNATIONAL DE RECHERCHE-DÃVELOPPEMENT SUR L'ELEVAGE EN ZONE SUBHUMIDE,Burkina Faso,BOBO DIOULASSO,Unknown
"CENTRE NATIONAL DE SEMENCES FORESTIÃRES, BURKINA FASO",Burkina Faso,OUAGADOUGOU 01,Unknown
INSTITUT DE L'ENVIRONNEMENT ET DE RECHERCHES AGRICOLES,Burkina Faso,OUAGADOUGOU 04,Unknown
INSTITUT SUPÃRIEUR DES SCIENCES DE LA POPULATION,Burkina Faso,OUAGADOUGOU 03,Unknown
CENTRE INTERNATIONAL DE RECHERCHE-DÃVELOPPEMENT SUR L'ELEVAGE EN ZONE SUBHUMIDE,Burkina Faso,BOBO-DIOULASSO,Unknown
CENTRE DE RECHERCHE-DEVELOPPEMENT SUR L ELEVAGE EN ZONE SUB-HUMIDE,Burkina Faso,BOBO-DIOULASSO,Unknown
CENTRE INTERNATIONAL DE RECHERCHE-DÃVELOPPEMENT SUR L'ÃLEVAGE EN ZONE SUBHUMIDE,Burkina Faso,BOBO DIOULASSO,Unknown
CENTRE MURAZ,Burkina Faso,BOBO-DIOULASSO,Unknown
CENTRE REGIONAL POUR L'EAU POTABLE ET L'ASSAINISSEMENT A FAIBLE COUT,Burkina Faso,Ouagadougou,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CERPINEDD CENTRED ETUDE DE RECHERCHE ET DE PRODUCTION EN INFORMATION POUR L ENVIRONNEMENT ET LE DEVELOPPEMENT DURABLE,Burkina Faso,OUAGADOUGOU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNION ECONOMIQUE ET MONETAIRE OUEST AFRICAINE,Burkina Faso,OUAGADOUGOU,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CENTRE DE RECHERCHE EN SANTE DE NOUNA,Burkina Faso,NOUNA,Research Organisations
CENTRE DE RECHERCHE INTERNATIONALE POUR LA SANTE,Burkina Faso,Ouagadougou,Higher or Secondary Education Establishments
AGENCE DE FORMATION DE RECHERCHE ET D'EXPERTISE EN SANTE POUR L'AFRIQUE ASSOCIATION,Burkina Faso,Bobo-Dioulasso,Research Organisations
