name,country,city,businessType
UNIVERSIDADE EDUARDO MONDLANE,Mozambique,MAPUTO,Higher or Secondary Education Establishments
Instituto Nacional de Saude,Mozambique,Maputo,Research Organisations
SALOMON LDA,Mozambique,MAPUTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GONDWANA EMPREENDIMENTOS E CONSULTORIAS LIMITADA,Mozambique,MAPUTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUTO NACIONAL DE TECNOLOGIAS DE INFORMACAO E COMUNICACAO,Mozambique,MAPUTO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
NATIONAL INSTITUTE OF HEALTH,Mozambique,MAPUTO,Unknown
Instituto de Producao-Animal,Mozambique,Naputo,Unknown
Universidade Eduardo Mondlane,Mozambique,Maputo,Unknown
Direcc̣o Nacional de Florestas e Fauna Bravia - Ministerio e Agricultura e Pescas,Mozambique,Maputo,Unknown
HOSPITAL CENTRAL MAPUTO,Mozambique,MAPUTO,Unknown
UNIVERSIDADE EDUARDO MONDLANE,Mozambique,MAPUTO,Unknown
INSTITUTO DE DESENVOLVIMENTO DE PESCA DE PEQUENA ESCALA,Mozambique,MAPUTO,Unknown
FISHERIES RESEARCH INSTITUTE,Mozambique,MAPUTO,Unknown
GRUPO JOAO FERREIRA DOS SANTOS,Mozambique,NAMPULA,Unknown
REITORIA DA UNIVERSIDADE EDUARDO MONDLANE,Mozambique,MAPUTO,Unknown
CENTRE FOR SUSTAINABLE DEVELOPMENT FOR COASTAL ZONES,Mozambique,XAI-XAI,Unknown
"DEPARTMENT OF BIOLOGICAL SCIENCE, UNIVERSIDADE EDUARDO MONDLANE.",Mozambique,MAPUTO,Unknown
UNIDADE TECNICA DE IMPLEMENTACAO DA POLITICA DE INFORMATICA,Mozambique,MAPUTO,Unknown
"EDUARDAO MONDLANE UNIVERSITY, FACULTY OF SCIENCE, HEALTH INFORMATION SYSTEMS PROGRAMME MOZAMBIQUE",Mozambique,"MAPUTO,",Unknown
UNIVERSIDADE EDUARDO MONDLANE FACULDADE DE VETERINARIA,Mozambique,MAPUTO,Unknown
UNIVERSIDADE PEDAGOGICA,Mozambique,MAPUTO,Unknown
WE CONSULT LIMITADA,Mozambique,MAPUTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIDADE TECNICA DE IMPLEMENTACAO DA POLITICA DE INFORMATICA,Mozambique,MAPUTO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Instituto Nacional de Sa̼de,Mozambique,Maputo,Research Organisations
ASSOCIACAO CENTRO INTERNACIONAL PARA SAUDE REPRODUTIVA,Mozambique,MAPUTO,Research Organisations
INSTITUTO NACIONAL DE METEOROLOGIA,Mozambique,MAPUTO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUTO NACIONAL DE GESTAO DE CALAMIDADES,Mozambique,MAPUTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Ministerio de Sa̼de,Mozambique,Maputo,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
