name,country,city,businessType
SANATORIO EL CARMEN SA,Argentina,SALTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"MINISTERIO DE EDUCACION, CULTURA, CIENCIA Y TECNOLOGIA",Argentina,CABA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ALEXANDER FLEMING SA,Argentina,BUENOS AIRES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSIDAD NACIONAL DE LANUS,Argentina,REMEDIOS DE ESCALADA LANUS,Higher or Secondary Education Establishments
UNIVERSIDAD NACIONAL DE LA PAMPA,Argentina,SANTA ROSA,Higher or Secondary Education Establishments
Ansilta S.A.,Argentina,La Plata,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ASOCIACION CIVIL DE ESTUDIOS SUPERIORES,Argentina,BUENOS AIRES,Research Organisations
Agromania,Argentina,Victoria,Unknown
Centro Regional de Agua SubterrÃ¡nea,Argentina,San Juan,Unknown
Pilot Plant of Industrial Microbiological Processes - PROIMI,Argentina,San Miguel de TucumÃ¡n,Unknown
Universidad de Buenos Aires,Argentina,Buenos Aires,Unknown
Instituto de Investigaciones en EngenierÃ­a GenÃ©tica y BiologÃ­a Molecular,Argentina,Buenos Aires,Unknown
Centro de Investigaciones de Technologia Pesquera,Argentina,Mar del Plata,Unknown
Consejo Nacional de Investigaciones CientÃ­ficas y TÃ©cnicas,Argentina,Corrientes,Unknown
Universidad Nacional de Comahue,Argentina,San Carlos de Bariloche - Rio Negro,Unknown
Centro de Recursos Naturales Renovables de la Zona Semiarida,Argentina,Bahia Blanca,Unknown
Hospital de Ninos 'Ricardo Gutierrez',Argentina,Buenos Aires,Unknown
Universidad Nacional de La Plata,Argentina,La Plata,Unknown
Instituto Nacional de Tecnologia Agropecuaria,Argentina,Buenos Aires,Unknown
Instituti Nacional de Ciencia y Tecnica Hidricas,Argentina,Mendoza,Unknown
Centro de quimica inorganica,Argentina,La Plata,Unknown
INSTITUTO NACIONAL DE TECNOLOGIA AGROPECUARIA,Argentina,BUENOS AIRES,Unknown
Universidad Nacional de Quilmes,Argentina,Bernal,Unknown
Instituto Nacional de Tecnologia Agropecuaria,Argentina,Concordia,Unknown
Instituto Nacional de investigacion y Desarrollo Pesquero,Argentina,Mar del Plata,Unknown
Centro Regional de Investigaciones Cientificas y Tecnicas,Argentina,Mendoza,Unknown
Instituto Nacional de Tecnologia Agropecuaria,Argentina,1712 Castelar,Unknown
Universidad Nacional de Comahue,Argentina,San Carlos de Bariloche,Unknown
NATIONAL INSTITUTE OF AGRICULTURAL RESEARCH,Argentina,MORON,Unknown
Instituto de Investigaciones en EngenierÃ²a GenÃ©tica y BiologÃ²a Molecular,Argentina,Buenos Aires,Unknown
CENTRO ROSARINO DE ESTUDIOS PERINATALES,Argentina,ROSARIO,Unknown
Instituto Nacional de Tecnologia Agropecuaria,Argentina,Villa Aberastain,Unknown
Universidad Nacional de Rosario,Argentina,Casilda,Unknown
Instituto Nacional de Tecnologia Agropecuaria,Argentina,Balcarce,Unknown
ESTACION EXPERIMENTAL AGROINDUSTRIAL OBISPO COLOMBRES,Argentina,LAS TALITAS - BARRIO,Unknown
Universidad Catolica de Cordoba,Argentina,Cordoba,Unknown
Universidad Nacional de Rio Cuarto,Argentina,Rio Cuarto - CÂrdoba,Unknown
UNIVERSIDAD DE BUENOS AIRES,Argentina,BUENOS AIRES,Unknown
