name,country,city,businessType
Hezolinem Equipamentos Topograficos e Comercio de Servicos e Desenvolvimento Ltda,Brazil,Sao Paulo,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSIDADE FEDERAL DE SAO CARLOS,Brazil,SAO CARLOS,Higher or Secondary Education Establishments
UNIVERSIDADE FEDERAL DE SANTA MARIA,Brazil,CAMOBI - SANTA MARIA,Higher or Secondary Education Establishments
UNIVERSIDADE FEDERAL DO PARANA,Brazil,CURITIBA,Higher or Secondary Education Establishments
SECRETARIA DE SAUDE DO ESTADO CEARA,Brazil,FORTALEZA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO PAULO,Brazil,SAO PAULO,Other
UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,Brazil,CAMPINA GRANDE PB,Higher or Secondary Education Establishments
UNIVERSIDADE FEDERAL DO CEARA,Brazil,FORTALEZA,Higher or Secondary Education Establishments
EDITORA MUNDO GEO LTDA,Brazil,CURITIBA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FUNDACAO UNIVERSIDADE FEDERAL DE CIENCIAS DA SAUDE DE PORTO ALEGRE,Brazil,PORTO ALEGRE,Higher or Secondary Education Establishments
UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,Brazil,Natal,Higher or Secondary Education Establishments
FUNDACAO ANTONIO PRUDENTE,Brazil,SAO PAULO,Research Organisations
COMISSAO NACIONAL DE ENERGIA NUCLEAR- CENTRO DE DESENVOLVIMENTO DA TECNOLOGIA NUCLEAR,Brazil,RIO DE JANEIRO,Research Organisations
UNIVERSIDATE FEDERAL DE LAVRAS,Brazil,Lavras,Higher or Secondary Education Establishments
UNIVERSIDADE FEDERAL DE SAO JOAO DEL REI,Brazil,SAO JOAO DEL REI,Higher or Secondary Education Establishments
FUNDACAO SAO PAULO,Brazil,SAO PAULO,Higher or Secondary Education Establishments
INSTITUTO CIENCIA HOJE-ICH,Brazil,RIO DE JANEIRO,Other
UFSCar,Brazil,Sao Carlos,Higher or Secondary Education Establishments
UNIVERSIDADE FEDERAL FLUMINENSE,Brazil,NITEROI,Higher or Secondary Education Establishments
ASSOCIACAO ANTONIO VIEIRA,Brazil,SAO LEOPOLDO,Higher or Secondary Education Establishments
M&O PARTNERS REPRESENTACOES LTDA,Brazil,"Centro, Rio De Janeiro",Private for-profit entities (excluding Higher or Secondary Education Establishments)
FUNDACAO DE DESENVOLVIMENTO DA UNICAMP-FUNCAMP,Brazil,CAMPINAS SAO PAULO,Other
ASSOCIACAO PARANAENSE DE CULTURA APC,Brazil,CURITIBA,Higher or Secondary Education Establishments
UNIVERSIDADE DO ESTADO DA BAHIA,Brazil,SALVADOR,Higher or Secondary Education Establishments
FACULDADES CATOLICAS ASSOCIACAO SEM FINS LUCRATIVOS,Brazil,RIO DE JANEIRO,Higher or Secondary Education Establishments
AGENCIA PAULISTA DE TECNOLOGIA DOS AGRONEGOCIOS,Brazil,CAMPINAS,Research Organisations
FUNDO DE DEFESA DA CITRICULTURA FUNDECITUS,Brazil,ARARAQUARA,Other
INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS,Brazil,SAO JOSE DOS CAMPOS,Research Organisations
FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE,Brazil,SAO CRISTOVAO SE,Higher or Secondary Education Establishments
Centro Nacional de Pesquisa de Florestas,Brazil,Colombo,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSIDADE FEDERAL DE ALAGOAS,Brazil,MACEIO ALAGOAS,Higher or Secondary Education Establishments
ASSOCIACAO FEMININA DE EDUCACAO E COMBATE AO CANCER,Brazil,VITORIA,Other
MINISTERIO DA SAUDE,Brazil,BRASILIA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"INESC P&D BRASIL - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, PESQUISA E DESENVOLVIMENTO DO BRASIL",Brazil,SANTOS SAO PAULO,Research Organisations
THYSSENKRUPP ELEVADORES SA,Brazil,Guaíba,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BRADEL ELETROELETRONICOS LTDA,Brazil,PALMAS,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Universidade Federal de Juiz de Fora,Brazil,Juiz de Fora,Higher or Secondary Education Establishments
FUNDACAO UNIVERSIDADE DO ESTADO DESC UDESC - UNIVERSIDADE DO ESTADO DE SANTA CATARINA,Brazil,FLORIANOPOLIS,Higher or Secondary Education Establishments
Universidade Federal do CearÃ¡,Brazil,Fortaleza,Unknown
FundaÃ§Ã£o de Tecnologia Industrial,Brazil,SÃ£o Paulo,Unknown
"Escola Superior de Agricultura ""Luiz de Queiroz""",Brazil,13418-900 Piracicaba,Unknown
Centro de Energia Nuclear na Agricultura,Brazil,,Unknown
Instituto Nacional de Pesquisa da AmazÃ³nia,Brazil,SÃ£o Paulo,Unknown
Escola Paulista de Medicina,Brazil,SÃ£o Paulo,Unknown
Universidade Estadual de Londrina,Brazil,Londrina - Parana,Unknown
Universidade Federal de Pernambuco,Brazil,Recife,Unknown
Universidade Federal da Bahia,Brazil,Salvador - Bahia,Unknown
Instituto Butantan,Brazil,SÃ£o Paulo,Unknown
Universidade Federal de Minas Gerais,Brazil,Belo Horizonte,Unknown
Centro Nacional de Pesquisa de Arroz e FeijÃ£o,Brazil,Goiania,Unknown
Universidade de SÃ£o Paulo,Brazil,SÃ£o Paulo,Unknown
FundaÃ§Ã£o de Apoio Ã  Universidade de SÃ£o Paulo,Brazil,SÃ£o Paulo,Unknown
