name,country,city,businessType
CENTRO DE INVESTIGACIONES Y DE ESTUDIOS AVANZADOS DEL IPN,Mexico,MEXICO DF,Unknown
Universidad Autonoma de Campeche,Mexico,Camouche - Campeche,Unknown
"Division de Estudios de Posgrado, Facultad de Ingenieria, Universidad Nacional Autonoma de Mexico",Mexico,"Mexico, D.F.",Unknown
Instituto Nacional de la NutriciÃ³n Salvador Zubiran,Mexico,Tlalpan DF,Unknown
El Colegio de la Frontera Sur,Mexico,Tapachula,Unknown
Instituto de EcologÃ­a,Mexico,Xalapa - Veracruz,Unknown
El Colegio de la Frontera Sur,Mexico,Chiapas,Unknown
Universidad Nacional AutÃ³noma de MÃ©xico,Mexico,Cuernavaca,Unknown
Universidad AutÃ³noma Metropolitana - Iztapalapa,Mexico,Iztapalapa,Unknown
Universidad Autonoma Chapingo,Mexico,Chapingo,Unknown
Instituto Politecnico Nacional,Mexico,Mexico D.F.,Unknown
Mexican Health for Foundation,Mexico,El Arenal Tepepan,Unknown
Centro de Investigaciones y de Estudios Avanzados del IPN,Mexico,Irapuato,Unknown
The Population Council,Mexico,Col.Villa Coyoacan,Unknown
Centro de InvestigaciÃ³n CientÃ²fica de Yucatan AC,Mexico,MÃ©rida,Unknown
Universidad Autonoma del Estado de Mexico,Mexico,Toluca,Unknown
Instituto de Investigaciones ElÃ©ctricas,Mexico,Moleros,Unknown
Red Iberoamericana de ElectrificacionRural,Mexico,Morelos,Unknown
Fundacion Mexicana parala Salud A.C.,Mexico,Del. Tialpan,Unknown
Instituto Politenico Nacional,Mexico,La Paz Baja California sure,Unknown
Universidad Nacional AutÃ³noma de MÃ©xico,Mexico,MÃ©xico,Unknown
Universidad Nacional AutÃ³noma de MÃ©xico,Mexico,"MÃ©xico, D.F.",Unknown
Universidad AutÂnoma de Baja California,Mexico,Ensenada,Unknown
Universidad Nacional AutÃ³noma de MÃ©xico,Mexico,Morelia Michoacan - MÃ©xico,Unknown
Instituto Politecnico Nacional,Mexico,Mexico City,Unknown
Mexican Institution for Social Security,Mexico,MÃ©xico DF,Unknown
Universidad Nacional AutÃ³noma de MÃ©xico,Mexico,MÃ©xico City,Unknown
Universidad Nacional AutÂnoma de MÃ©xico,Mexico,Cuernavaca,Unknown
Instituto Nacional de InvestigacionesForestales y Agricolas Pecuarias,Mexico,"Champingo, Edo. de MÃ©xco",Unknown
Instituto Nacional de Salud Publica,Mexico,Tapachula,Unknown
Centro de InvestigaciÃ³n en AlimentaciÃ³n y Desarollo Agrario,Mexico,Mazatlan - Sinaloa,Unknown
Instituto Nacional de Salud Publica,Mexico,Cuernavaca,Unknown
NATIONAL INSTITUTE OF PSYCHIATRY,Mexico,TLALPAN,Unknown
UNIVERSIDAD DE GUADALAJARA,Mexico,GUADALAJARA - JALISCO,Unknown
TEQUILA SAUZA S.A. DE C.V.,Mexico,TEQUILA JALISCO,Unknown
INSTITUTO POLITECNICO NACIONAL,Mexico,"MEXICO, D.F.",Unknown
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Mexico,"MONTERREY, N.L.",Unknown
LABORATORIO NACIONAL DE INFORMATICA AVANZADA A.C.,Mexico,XALAPA,Unknown
UNIVERSIDAD NACIONAL AUTONOMA DE MEXICO,Mexico,MORELIA,Unknown
CENTRAL MOTZORONGO S.A. DE C.V.,Mexico,MEXICO D.F.,Unknown
UNIVERSIDAD AUTONOMA METROPOLITANA - IZTAPALAPA,Mexico,MEXICO D.F.,Unknown
ESCUELA NACIONAL DE CIENCIAS BIOLOGICAS,Mexico,MEXICO D.F.,Unknown
INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY,Mexico,TLALPAN,Unknown
CENTRO NACIONAL DE INVESTIGACION PARA PRODUCCION SOSTENIBLE,Mexico,"ALVARO OBREGON, MEXICO",Unknown
