name,country,city,businessType
NATIONAL ENERGY RESEARCH CENTER,Jordan,AL-JUBIHA - AMMAN,Unknown
"YARMOUK UNIVERSITY, FACULTY OF ARCHAEOLOGY AND ANTHROPOLOGY",Jordan,IRBID,Unknown
ROYAL SCIENTIFIC SOCIETY - MECHANICAL DESIGN AND TECHNOLOGY CENTER,Jordan,AMMAN,Unknown
"DEPT. BIOLOGICAL SCIENCES, YARMOUK UNIVERSITY",Jordan,IRBID,Unknown
BUSINESS PARK FOR PROJECT DEVELOPMENT,Jordan,AMMAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
AL-AHLYYA AMMAN UNIVERSITY,Jordan,AMMAN,Higher or Secondary Education Establishments
Princess Sumaya University for Technology,Jordan,Amman,Higher or Secondary Education Establishments
KAWAR ENERGY LTD CO LLC,Jordan,Amman,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Department of Antiquities,Jordan,AMMAN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MINISTRY OF TRANSPORT,Jordan,AMMAN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
HASHEMITE UNIVERSITY,Jordan,ZARQA,Research Organisations
MUTAH UNIVERSITY LTD,Jordan,KARAK,Higher or Secondary Education Establishments
NATIONAL CENTER FOR RESEARCH AND DEVELOPMENT,Jordan,AMMAN,Research Organisations
YACOUB SAKKAB AND PARTNERS CO GENERAL PARTNERSHIP,Jordan,AMMAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROYAL BOTANIC GARDEN CO LLC,Jordan,AMMAN,Other
JORDAN SOCIETY FOR SCIENTIFIC RESEARCH,Jordan,AMMAN,Research Organisations
NATIONAL ENERGY RESEARCH CENTRE,Jordan,AMMAN / AL-JUBAIHA,Research Organisations
Regional Centre on Conflict Prevention,Jordan,Amman,Research Organisations
INDEPENDENT INSTITUTE FOR ADMINISTRATION AND CIVIL SOCIETY STUDY,Jordan,AMMAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
JORDANIAN UNIVERSITIES NETWORK,Jordan,Amman,Other
KING HUSSEIN CANCER FOUNDATION,Jordan,Amman,Research Organisations
SMALL AND MEDIUM ENTERPRISES ASSOCIATION,Jordan,AMMAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INTERNATIONAL ENERGY TECHNOLOGY INDUSTRIES LLC,Jordan,AMMAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Jordan Enterprise Development Corporation,Jordan,Amman,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
