name,country,city,businessType
KENYA FORESTRY RESEARCH INSTITUTE,Kenya,NAIROBI,Unknown
University of Nairobi,Kenya,Nairobi,Unknown
Institute of Primate Research,Kenya,Nairobi,Unknown
Ol Maisor Ranch,Kenya,Rumuruti,Unknown
Kenya Agricultural Research Institute,Kenya,Nairobi,Unknown
Kenyan Medical Women's Association,Kenya,Nairobi,Unknown
NATIONAL MUSEUMS OF KENYA,Kenya,KAREN,Unknown
Coffee Research Foundation Ltd,Kenya,Ruiru,Unknown
UNIVERSITY OF NAIROBI,Kenya,NAIROBI,Unknown
KENYA MARINE AND FISHERIES RESEARCH INSTITUTE,Kenya,MONBASA,Unknown
Kenya Agricultural Research Institute,Kenya,Thika,Unknown
Egerton University,Kenya,Njoro,Unknown
National Museums of Kenya,Kenya,Karen - Nairobi,Unknown
Kenyatta University,Kenya,Nairobi,Unknown
KENYA INDUSTRIAL RESEARCH AND DEVELOPMENT INSTITUTE,Kenya,NAIROBI,Unknown
MINISTRY OF HEALTH,Kenya,NAIROBI,Unknown
"Regional Centre for Services in Surveying, Mapping and Remote Sensing",Kenya,Nairobi,Unknown
Kenya Forestry Research Institute,Kenya,Nairobi,Unknown
KENYA AGRICULTURAL RESEARCH INSTITUTE,Kenya,NAIROBI,Unknown
Kenya Trypanosomiasis Research Institute,Kenya,Kikuyu,Unknown
INTERNATIONAL LIVESTOCK RESEARCH INSTITUTE,Kenya,KABETE,Unknown
Centre for the Study of Adolescence,Kenya,Nairobi,Unknown
National AIDS/STD Control Porgramme,Kenya,Nairobi,Unknown
Wellcome Trust Research Laboratories Kilifi Kenya,Kenya,Kilifi,Unknown
Moi University,Kenya,Eldoret,Unknown
Centre for Environmental Policy and Law in Africa,Kenya,Nairobi,Unknown
KENYA AGRICULTURAL RESEARCH INSTITUTE,Kenya,KIKUYU,Unknown
Kenya Industrial Research and Development Institute,Kenya,Nairobi,Unknown
Kenya Marine and Fisheries Research Institute,Kenya,Mombasa,Unknown
Kenya Institute of Organic Farming,Kenya,Nairobi,Unknown
Kenya Wildlife Service,Kenya,Nairobi,Unknown
Kenya Agricultural Research Institute,Kenya,Kikuyu,Unknown
International Livestock Research Institute,Kenya,Kabete - Nairobi,Unknown
Organization of African Unity,Kenya,Nairobi,Unknown
Kenya Medical Research Institute,Kenya,Kilifi,Unknown
EGERTON UNIVERSITY,Kenya,NJORO,Unknown
RESOURCES CONFLICT INSTITUTE,Kenya,NAKURU,Unknown
INTERMEDIATE TECHNOLOGY DEVELOPMENT GROUP - EAST AFRICA,Kenya,NAIROBI,Unknown
ETC EAST AFRICA B.V.,Kenya,NAIROBI,Unknown
KENYA MEDICAL RESEARCH INSTITUTE,Kenya,NAIROBI,Unknown
SAHELIAN SOLUCTIONS FOUNDATION,Kenya,NAIROBI,Unknown
WESTERVELD CONSERVATION TRUST,Kenya,NAIROBI,Unknown
INTERNATIONAL CENTRE FOR REPRODUCTIVE HEALTH,Kenya,MONBASA,Unknown
KENYA INSTITUTE FOR PUBLIC POLICY RESEARCH AND ANALYSIS,Kenya,NAIROBI,Unknown
COFFEE RESEARCH FOUNDATION LTD,Kenya,RUIRU,Unknown
NETWORK FOR WATER AND SANITATION INTERNATIONAL,Kenya,NAIROBI,Unknown
KENYATTA UNIVERSITY,Kenya,NAIROBI,Unknown
MOI UNIVERSITY,Kenya,ELDORET,Unknown
AFRICAN CENTRE FOR CLINICAL TRIALS,Kenya,NAIROBI,Unknown
AFRICAN ACADEMY OF SCIENCES,Kenya,NAIROBI,Unknown
AFRICAN TECHNOLOGY POLICY STUDIES NETWORK,Kenya,NAIROBI,Unknown
MUNICIPAL COUNCIL OF NAKURU,Kenya,NAKURU,Unknown
