name,country,city,businessType
"UNIVERSIDAD PERUANA CAYETANO HEREDIA/INSTITUTO DE MEDICINA TROPICAL ""ALEXANDER VON HUMBOLDT""",Peru,LIMA,Unknown
ASOCIACION CIVIL LABOR,Peru,LIMA,Unknown
ASOCIACION PARA LA INVESTIGACIÃN Y EL DESARROLLO INTEGRAL,Peru,LIMA,Unknown
MUNICIPALIDAD DE MIRAFLORES,Peru,MIRAFLORES LIMA 18,Unknown
FONDO DE COOPERACIÃN HISPANO PERUANO,Peru,LIMA,Unknown
SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA DEL PERU,Peru,LIMA 1,Unknown
CENTRO DE CONSERVACIÃN DE ENERGÃA Y DEL AMBIENTE,Peru,LIMA,Unknown
CENTRO ANDINO DE TRANSPORTE SOSTENIBLE Y DE SALUD MIEMBRO DE LA RED EMBARO REPRESENTACION EN PERU ASOCIACION,Peru,AREQUIPA,Other
CAMARA DE COMERCIO DE LIMA ASOCIACION,Peru,LIMA,Other
UNIVERSIDAD NACIONAL DE CAJAMARCA,Peru,CAJAMARCA,Higher or Secondary Education Establishments
Instituto Nacional de Innovacion Agraria,Peru,LIMA,Research Organisations
Universidad Nacional de Ingenieria,Peru,San Borja- Lima,Higher or Secondary Education Establishments
SERVICIO NACIONAL DE METEOROLOGIA E HIDROLOGIA DEL PERU,Peru,LIMA 1,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GRUPO DE ANALISIS PARA EL DESARROLLO ASOCIACION,Peru,LIMA,Research Organisations
GOBIERNO REGIONAL DE JUNIN,Peru,HUANCAYO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
DIRECCION REGIONAL DE SALUD JUNIN,Peru,HUANCAYO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
CONSEJO NACIONAL DE CIENCIA TECNOLOGIA E INNOVACION TECNOLOGICA,Peru,LIMA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
RED ACADEMICA PERUANA,Peru,LIMA,Other
Investigaciones Medicas en Salud,Peru,Lima,Research Organisations
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACION,Peru,LIMA,Research Organisations
ASOCIACION FORO CIUDADES PARA LA VIDA - FCPV CITIES FOR LIFE FORUM,Peru,LIMA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
FONDO DE INVERSION EN TELECOMUNICACIONES - FITEL,Peru,LIMA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
TELEFONICA DEL PERU SAA,Peru,LIMA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERSIDAD NACIONAL DEL ALTIPLANO,Peru,PUNO,Higher or Secondary Education Establishments
UNIVERSIDAD NACIONAL MAYOR DE SAN MARCOS,Peru,LIMA,Higher or Secondary Education Establishments
Hospital Regional de Trujillo,Peru,TRUJILLO,Higher or Secondary Education Establishments
