name,country,city,businessType
UNIVERSITY ENGINEERING CONSULTING OFFICE,Libya,TRIPOLI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
NAWRES,Libya,El-Bayda,Other
GENERAL WATER AUTHORITY,Libya,TRIPOLI,Research Organisations
CENTRE FOR SOLAR ENERGY RESEARCH AND STUDIES,Libya,TAJURA,Research Organisations
