name,country,city,businessType
Single Buoy Mooring Inc,Monaco,Monaco,Other
IAEA LABORATORY FOR MARINE RADIOACTIVITY,Monaco,,Unknown
Shipping Management SAM,Monaco,Monaco,Unknown
MONACO TELECOM S.A.M.,Monaco,MONACO,Unknown
INTERNATIONAL ATOMIC ENERGY AGENCY,Monaco,MONACO,Unknown
SINGLE BUOY MOORINGS INC.,Monaco,MONACO,Unknown
MECAPLAST SA,Monaco,MONACO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COMMISSION INTERNATIONALE POUR L'EXPLORATION SCIENTIFIQUE DE LA MER MEDITERRANEE (CIESM),Monaco,Monaco,Research Organisations
