name,country,city,businessType
STICHTING PERISUR,Suriname,PARAMARIBO,Research Organisations
Anton de Kom Universiteit van Suriname,Suriname,Paramaribo,Unknown
METEOROLOGISCHE DIENST SURINAME,Suriname,PARAMARIBO,Unknown
ANTON DE KOM UNIVERSITEIT VAN SURINAME,Suriname,PARAMARIBO,Unknown
"CELOS, CENTER FOR AGRICULTURAL RESEARCH SURINAME",Suriname,PARAMARIBO,Unknown
ANTON DE KOM UNIVERSITY OF SURINAME,Suriname,PARAMARIBO,Unknown
INSTITUUT VOOR TOEGEPASTE TECHNIEK,Suriname,Paramaribo,Higher or Secondary Education Establishments
