name,country,city,businessType
Badan Pengkajian Dan Penerapan Teknologi,Indonesia,Jakarta Pusat,Unknown
Directorate General of Fisheries,Indonesia,Jepara,Unknown
UNIVERSITY OF INDONESIA,Indonesia,JAKARTA,Unknown
South East Asia Ministers of Education Organisation,Indonesia,Jakarta,Unknown
Center for Soil and Agroclimate Research,Indonesia,Bogor,Unknown
UNIVERSITY OF BRAWIJAYA,Indonesia,MALANG,Unknown
Dr. Sardjito's General Hospital,Indonesia,Yogyakarta,Unknown
University of Brawijaya,Indonesia,Malang,Unknown
Gadjah Mada University,Indonesia,Yogyakarta,Unknown
Southeast Asian Regional Centre for Tropical Biology,Indonesia,Bogor,Unknown
Atma Jaya Research Center,Indonesia,Jakarta - Selatan,Unknown
Indonesia International Animal Research and Development Foundation,Indonesia,Galang,Unknown
Slipi Research Station for Marine Fisheries,Indonesia,Jakarta 30,Unknown
University of Indonesia,Indonesia,Jakarta,Unknown
Pusat Penelitian dan Pengembangan Biologi - R & D Center for Biology,Indonesia,Bogor,Unknown
Lembaga Alam Tropika Indonesia,Indonesia,Bogor,Unknown
Hasanuddin University,Indonesia,Ujung Pandang - Sulawesi Selatan,Unknown
Central Research Institute for Fisheries,Indonesia,Jawa Barat,Unknown
Institut de Recherche pour le D̩veloppement,Indonesia,Jakarta,Unknown
Indonesian Oil Palm Research Institute,Indonesia,Pematar Siantar,Unknown
R & D Centre for Biotechnology LIPI,Indonesia,Bogor,Unknown
Forest Research and Development Centre,Indonesia,Bogor,Unknown
Central Research Institute for Industrial Crops,Indonesia,Bogor,Unknown
Bio Farma,Indonesia,Bandung,Unknown
University of Palangka Raya,Indonesia,Palangka Raya,Unknown
SRIWIJAYA UNIVERSITY,Indonesia,INDRALAYA (PALEMBANG),Unknown
Udayana University,Indonesia,Denpasar - Bali,Unknown
BOGOR AGRICULTURAL UNIVERSITY,Indonesia,BOGOR,Unknown
UNIVERSITY OF LAMPUNG,Indonesia,BANDAR LAMPUNG,Unknown
"INTERNATIONAL CENTRE FOR RESEARCH IN AGROFORESTRY, SOUTHEAST ASIA REGIONAL PROGRAM",Indonesia,BOGOR,Unknown
INSTITUT PERTANIAN BOGOR,Indonesia,BOGOR,Unknown
ASEAN CENTRE FOR ENERGY,Indonesia,JAKARTA,Unknown
ASIAN AND PACIFIC COCONUT COMMUNITY,Indonesia,JAKARTA,Unknown
INDONESIAN OIL PALM RESEARCH INSTITUTE,Indonesia,MEDAN,Unknown
PT. SOCFIN INDONESIA,Indonesia,MEDAN,Unknown
THE UNIVERSITY OF JEMBER,Indonesia,JEMBER,Unknown
RESEARCH INSTITUTE FOR FOOD CROPS BIOTECHNOLOGY,Indonesia,BOGOR,Unknown
UNIVERSITY OF PALANGKA RAYA,Indonesia,PALANGKA RAYA,Unknown
GADJAH MADA UNIVERSITY,Indonesia,YOGYAKARTA,Unknown
AGENCY FOR THE ASSESSMENT AND APPLICATION OF TECHNOLOGY,Indonesia,JAKARTA,Unknown
