name,country,city,businessType
UNIVERSITY OF SIERRA LEONE,Sierra Leone,FREETOWN,Higher or Secondary Education Establishments
THE UNIVERSITY OF MAKENI,Sierra Leone,MAKENI,Higher or Secondary Education Establishments
Ministry of Health of Sierra Leone,Sierra Leone,BO,Unknown
Unversity of Sierra Leone,Sierra Leone,freetown,Unknown
Primorski Technology Park,Sierra Leone,,Unknown
SBDC Small Business Development Centre,Sierra Leone,,Unknown
