name,country,city,businessType
POTENZA MEDICA D.O.O.,Slovenia,GROSUPLJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PLENUM IT PODJETJE ZA NAPREDNE INFORMACIJSKE RESITVE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"Uprava RS za zaščito in reševanje, Ministrstvo za obrambo",Slovenia,Ljubljana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"C3M DOO, CENTER ZA RACUNALNISTVO VMEHANIKI KONTINUUMA - MODELIRANJE IN TRZENJE",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERZITETNA KLINIKA ZA PLJUCNE BOLEZNI IN ALERGIJO GOLNIK,Slovenia,GOLNIK,Higher or Secondary Education Establishments
ARAO-AGENCIJA ZA RADIOAKTIVNE ODPADKE LJUBLJANA ZAVOD,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
Kolektor KFH,Slovenia,Idrija,Private for-profit entities (excluding Higher or Secondary Education Establishments)
POSOSKI RAZVOJNI CENTER,Slovenia,TOLMIN,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SKUPNOST OBCIN SLOVENIJE,Slovenia,MARIBOR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
LOKALNA ENERGETSKA AGENCIJA ZA POMURJE ZAVOD ZA PROMOCIJO IN POSPEVANJE TRAJNOSTNEGA ENERGETSKEGA RAZVOJA MARTJANCI,Slovenia,MARTJANCI,Other
"TIKO PRO, PODJETNISKO SVETOVANJE, DOO",Slovenia,MARIBOR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INLAS INTELEKTUALNA LASTNINA IN SVETOVANJE DOO,Slovenia,Slovenske Konjice,Private for-profit entities (excluding Higher or Secondary Education Establishments)
POSTA SLOVENIJE DOO,Slovenia,MARIBOR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PROSTOVOLJNO GASILSKO DRUSTVO POSTO,Slovenia,POSTOJNA,Other
ELPROS ELEKTRONSKI IN PROGRAMSKI SISTEMI DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZBORNICA ZA ARHITEKTURO IN PROSTORSLOVENIJE,Slovenia,LJUBLJANA,Other
FOCUS DRUSTVO ZA SONARAVEN RAZVOJ,Slovenia,LJUBLJANA,Research Organisations
SLOVENSKE ZELEZNICE DOO,Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LOKALNA ENERGETSKA AGENTURA SPODNJE PODRAVJE ZAVOD ZA PROMOCIJO IN POSPESEVANJE TRAJNOSTNEGA ENERGETSKEGA RAZVOJA PTUJ,Slovenia,PTUJ,Other
CENTER ZA UPRAVLJANJE Z DEDISCINO ZIVEGA SREBRA IDRIJA,Slovenia,IDRIJA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INSTITUT ZA KRIMINOLOGIJO PRI PRAVNI FAKULTETI V LJUBLJANI,Slovenia,LJUBLJANA,Other
"BUNKER ZAVOD ZA ORGANIZACIJO IN IZVEDBO, KULTURNIH PRIREDITEV",Slovenia,LJUBLJANA,Other
ZAVOD 404 ZASEBNI ZAVOD ZA RAZISKAVE RAZVOJ IN INOVACIJE LJUBLIJANA,Slovenia,LJUBLJANA,Research Organisations
"TERMIT, RUDARSKO PODJETJE ZA PRIDOBIVANJE KREMENOVIH PESKOV D.D",Slovenia,MORAVCE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OBCINA SOSTANJ,Slovenia,SOSTANJ,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SFERA IT STORITVE DOO,Slovenia,MARIBOR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTER REPUBLIKE SLOVENIJE ZA MOBILNOST IN EVROPSKE PROGRAME IZOBRAZEVANJA IN USPOSABLJANJA,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
InLambda,Slovenia,Ljubljana,Other
AKADEMSKA RAZISKOVALNA MREZA SLOVENIJE,Slovenia,Ljubljana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
UNIVERZA V MARIBORU UNIVERZITETNA KNJIZNICA MARIBOR,Slovenia,MARIBOR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
JAVNO PODJETJE LJUBLJANSKI POTNISKI PROMET D.O.O.,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ADRIA MOBIL PROIZVODNJA, TRGOVINA IN STORITVE NOVO MESTO DOO",Slovenia,NOVO MESTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
PROMETNI INSTITUT LJUBLJANA DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"SLP SPECIALIZIRANO PODJETJE ZA TEMELJENJE OBJEKTOV, DOO, LJUBLJANA",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ROBOTEH AVTOMATIZACIJA INROBOTIZACIJA D.O.O.,Slovenia,GORICICA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ODELO SLOVENIJA, PODJETJE ZA RAZVOJ, PROIZVODNJO IN TRZENJE AVTOMOBILSKIH DELOV DOO",Slovenia,PREBOLD,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SKUPINA FABRIKA RAZISKAVE IN RAZVOJ DOO,Slovenia,LJUTOMER,Other
AGENCIJA ZA PRESTRUKTURIRANJE ENERGETIKE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ENERGETIKA PROJEKT DOO KOMUNALNO PODJETJE,Slovenia,Vransko,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HIDRIA razvoj in proizvodnja avtomobilskih in industrijskih sistemov, d.o.o.",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CORDA - ORODJARNA PROIZVODNJA TRGOVINA IN STORITVE DOO,Slovenia,CELJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
TRIMO ARHITEKTURNE RESITVE D.O.O,Slovenia,TREBNJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
USTANOVA HISA EKSPERIMENTOV,Slovenia,LJUBLJANA,Research Organisations
TEHNISKI MUZEJ SLOVENIJE,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
MARIBORSKA RAZVOJNA AGENCIJA P.O.,Slovenia,MARIBOR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
OBRTNO-PODJETNISKA ZBORNICA SLOVENIJE,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
GOSPODARSKA ZBORNICA SLOVENIJE,Slovenia,LJUBLJANA,Other
RAZISKOVALNO-RAZVOJNO IN UMETNISKO SREDISCE UNIVERZE V MARIBORU,Slovenia,MARIBOR,Other
"JAVNA AGENCIJA REPUBLIKE SLOVENIJE ZA SPODBUJANJE PODJETNISTVA, INTERNACIONALIZACIJE, TUJIH INVESTICIJ IN TEHNOLOGIJE",Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"ALGEN, CENTER ZA ALGNE TEHNOLOGIJE, DOO",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LIMNOS PODJETJE ZA APLIKATIVNO EKOLOGIJO DOO,Slovenia,BREZOVICA PRI LJUBLJANI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UNIVERZITETNI REHABILITACIJSKI INSTITUT REPUBLIKE SLOVENIJE-SOCA,Slovenia,Ljubljana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SLOVENSKA TISKOVNA AGENCIJA DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
LJUBLJANSKI URBANISTICNI ZAVOD DD,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ACRONI PODJETJE ZA PROIZVODNJO JEKLA IN JEKLENIH IZDELKOV DOO,Slovenia,JESENICE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SIEMENS TRGOVSKO IN STORITVENO PODJETJE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
BANKA SLOVENIJE,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"DATA, POSLOVNE STORITVE, DOO",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOLEKTOR ORODJARNA NACRTOVANJE IN IZDELAVA ORODIJ TER ORODJARSKE STORITVE DOO,Slovenia,IDRIJA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"CENTER ODLICNOSTI NANOZNANOSTI IN NANOTEHNOLOGIJE - NANOCENTER, LJUBLJANA",Slovenia,Ljubljana,Other
S2P DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DOKTOR 24 ZDRAVSTVENE IN TELEMEDICINSKE STORITVE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA RAZVOJNE IN STRATESKE ANALIZE ZAVOD,Slovenia,LJUBLJANA,Research Organisations
GEN ENERGIJA DOO,Slovenia,KRSKO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZORN PLUS PODJETJE ZA INZENIRING KOOPERACIJO IN SVETOVANJE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
CENTER ODLICNOSTI NIZKOOGLJICNE TEHNOLOGIJE ZAVOD,Slovenia,LJUBLJANA,Research Organisations
ENVIT OKOLJSKE TEHNOLOGIJE IN INZENIRING DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FRANKA MARZI,Slovenia,SMARJE PRI KOPRU,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OBCINA LJUTOMER,Slovenia,LJUTOMER,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
AUGMENTECH RAZVOJ IN TRZENJE IKT DOO,Slovenia,KOPER - CAPODISTRIA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"PROFORM PROIZVODNJA, TRGOVINA IN STORITVE DOO",Slovenia,BEGUNJE NA GORENJSKEM,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MUNICIPALITY OF LJUBLJANA,Slovenia,LJUBLJANA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SPOMINCICA ALZHEIMER SLOVENIJA SLOVENSKO ZDRUZENJE ZA POMOC PRI DEMENCI,Slovenia,LJUBLJANA,Other
"IEDC-POSLOVNA SOLA BLED, FAKULTETAZA PODIPLOMSKI STUDIJ MANAGEMENTA",Slovenia,BLED,Higher or Secondary Education Establishments
CGS PLUS INOVATIVNE INFORMACIJSKE IN OKOLJSKE TEHNOLOGIJE DOO,Slovenia,LJUBLJANA CRNUCE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MARIBORSKI VODOVOD J.P. D.D.,Slovenia,MARIBOR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ZAVOD ZA IHTIOLOSKE IN EKOLOSKE RAZISKAVE REVIVO,Slovenia,SMARTNO PRI SLOVENJ GRADCU,Research Organisations
IDEAZ STORITVE DOO,Slovenia,NOVO MESTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MINISTRSTVO ZA KMETIJSTVO GOZDARSTVO IN  PREHRANO,Slovenia,Ljubljana,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
INTERESANSA - INSTITUT ZA RAZVOJ INIZDELOVALNE TEHNOLOGIJE ZAVOD,Slovenia,LJUBLJANA,Research Organisations
"KNAUF INSULATION, D.O.O.",Slovenia,Škofja Loka,Private for-profit entities (excluding Higher or Secondary Education Establishments)
MESTNA OBCINA CELJE,Slovenia,CELJE,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ADRIA KOMBI NACIONALNA DRUZBA ZA KOMBINIRAMI PROMET DOO LJUBLJANA,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"IONEX RAZISKOVANJE, ANALIZE, MARKETING,DOO",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GORENJE ORODJARNA DOO VELENJE PARTIZANSKA 12,Slovenia,VELENJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
USTANOVA-CENTER ZA EVROPSKO PRIHODNOST,Slovenia,MENGES,Research Organisations
"RGA, RAZISKOVALNA GENETIKA IN AGROKEMIJA, DOO",Slovenia,MURSKA SOBOTA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RED PITAYA STORITVENO PODJETJE DD,Slovenia,SOLKAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"NERVTECH, RAZISKAVE IN RAZVOJ DOO",Slovenia,TRZIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"BIOSISTEMIKA, RAZISKAVE IN RAZVOJ DOO",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
KOTO PROIZVODNO IN TRGOVSKO PODJETJE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"EKONOMSKI INSTITUT MARIBOR, EKONOMSKE RAZISKAVE IN PODJETNISTVO D.O.O.",Slovenia,MARIBOR,Other
VIPAP VIDEM KRSKO PROIZVODNJA PAPIRJA IN VLAKNIN D.D.,Slovenia,KRSKO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DUSAN HOLESEK,Slovenia,TRBOVLJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
COMTRADE PROGRAMSKE RESITVE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"HIDROLAB, PROJEKTIRANJE IN INZENIRING DOO",Slovenia,SEMPETER PRI GORICI,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OBCINA SEMPETER-VRTOJBA,Slovenia,SEMPETER PRI GORICI,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
"SIEVA, PODJETJE ZA RAZVOJ IN TRZENJ V AVTOMOBILSKI INDUSTRIJI DOO",Slovenia,Šempeter pri Gorici,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"INTERNET INSTITUTE, COMMUNICATIONS SOLUTIONS AND CONSULTING LTD",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Slovenian Water Agency,Slovenia,Ljubljana,Other
"UNIVERZA V MARIBORU, CENTER ZA UPORABNO MATEMATIKO IN TEORETICNO FIZIKO P.O. ZAVOD",Slovenia,MARIBOR,Research Organisations
PREDILNICA LITIJA DOO,Slovenia,LITIJA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EDUCELL PODJETJE ZA CELICNO BIOLOGI JO DOO,Slovenia,TRZIN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENSEDGE RAZVOJ INOVATIVNIH RESITEVDOO,Slovenia,NOVO MESTO,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RAZVOJNI CENTER NOVO MESTO SVETOVANJE IN RAZVOJ DOO,Slovenia,NOVO MESTO,Other
MESTNA OBCINA NOVO MESTO,Slovenia,NOVO MESTO,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SPLOSNA BOLNISNICA SLOVENJ GRADEC JAVNI ZAVOD*GENERAL HOSPITAL SLOVENJGRADEC,Slovenia,SLOVENJ GRADEC,Research Organisations
INNOVATION SERVICE NETWORK PODJETNISKO IN POSLOVNO SVETOVANJE DOO,Slovenia,PTUJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
EN-FIST CENTER ODLICNOSTI,Slovenia,LJUBLJANA,Research Organisations
KINESTICA RAZVOJ NAPREDNIH ROBOTSKIH IN MERILNIH SITEMOV DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
RAZVOJNI CENTER SRCA SLOVENIJE DOO,Slovenia,LITIJA,Other
JAVNA AGENCIJA REPUBLIKE SLOVENIJE ZA VARNOST PROMETA,Slovenia,LJUBLJANA,Other
"Vending Marketing trgovina, storitve, marketing d.o.o.",Slovenia,Ljubljana,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DOM UPOKOJENCEV IZOLA - CASA DEL PENSIONATO ISOLA,Slovenia,IZOLA,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
ALFA NATURA NACRTOVANJE INZENIRINGDOO,Slovenia,MENGES,Private for-profit entities (excluding Higher or Secondary Education Establishments)
QUINTELLIGENCE INTELIGENTNO UPRAVLJANJE Z ZNANJEM DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT ZA EKONOMSKA RAZISKOVANJA,Slovenia,LJUBLJANA,Research Organisations
INSTITUT ZA METAGENOMIKO IN MIKROBNE TEHNOLOGIJE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FAKULTETA ZA INFORMACIJSKE STUDIJE V NOVEM MESTU,Slovenia,NOVO MESTO,Higher or Secondary Education Establishments
CLINRES FARMACIJA RAZISKAVE DOO,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
OIKOS SVETOVANJE ZA RAZVOJ DOO,Slovenia,KAMNIK,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"CENTER ODLICNOSTI ZA BIOSENZORIKO,INSTRUMENTACIJO IN PROCESNO KONTROLO ZAVOD",Slovenia,AJDOVSCINA,Other
"MICROBIUM, NAPREDNE TEHNOLOGIJE, D.O.O.",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
SENT SLOVENSKO ZDRUZENJE ZA DUSEVNOZDRAVJE DRUSTVO,Slovenia,LJUBLJANA,Other
INSTITUT ZA EKOLOSKI INZENIRING DOO,Slovenia,MARIBOR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
Univerzitetni klinicni center Maribor,Slovenia,MARIBOR,Public bodies (excluding Research Organisations and Secondary or Higher Education Establishments)
SKYLABS VESOLJSKE TEHNOLOGIJE DOO,Slovenia,MARIBOR,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"AALTA LAB, RAZVOJ ZMOGLJIVE PROGRAMSKE OPREME D.O.O.",Slovenia,SOLKAN,Private for-profit entities (excluding Higher or Secondary Education Establishments)
DRUSTVO ZA DOMACE RAZISKAVE,Slovenia,LJUBLJANA,Other
BLAGOVNO TRGOVINSKI CENTER DD,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ISKRAEMECO, MERJENJE IN UPRAVLJANJEENERGIJE, D.D.",Slovenia,KRANJ,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"ELEKTRO ENERGIJA, PODJETJE ZA PRODAJO ELEKTRIKE IN DRUGIH ENERGENTOV, SVETOVANJE IN STORITVE, D.O.O.",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
"BLCKB, DRUZBA ZA APLIKATIVNO NEVROZNANOST",Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
FOKUS TECH NAPREDNE TEHNOLOGIJE DOO,Slovenia,CELJE,Private for-profit entities (excluding Higher or Secondary Education Establishments)
GIMNAZIJA FRANCA MIKLOSICA LJUTOMER,Slovenia,LJUTOMER,Higher or Secondary Education Establishments
LEK FARMACEVTSKA DRUZBA DD,Slovenia,LJUBLJANA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
ARHEL PROJEKTIRANJE IN INZENIRING DOO,Slovenia,LJUBLJANA SENTVID,Private for-profit entities (excluding Higher or Secondary Education Establishments)
G20 STORITVE DOO,Slovenia,ROGASKA SLATINA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
UROS KEJZAR,Slovenia,VISNJA GORA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
INSTITUT JOZEF STEFAN,Slovenia,LJUBLIJANA,Unknown
University of Ljubljana,Slovenia,Ljubljana,Unknown
URBANISTICNI INSTITUT REPUBLIKE SLOVENIJE,Slovenia,Ljubljana,Unknown
ZAVOD ZA GRADBENISTVO - ZRMK - NATIONAL BUILDING AND CIVIL ENGINEERING INSTITUTE,Slovenia,Ljubljana,Unknown
"DRUZBA ZA DRZAVNE CESTE, D.O.O.",Slovenia,Ljubljana,Unknown
NATIONAL INSTITUTE OF CHEMISTRY,Slovenia,LJUBLJANA,Unknown
UNIVERSITY OF LJUBLJANA,Slovenia,LJUBLJANA,Unknown
CENTRE FOR COMPUTATIONAL CONTINUUM MECHANICS D.O.O.,Slovenia,LJUBLJANA,Unknown
NATIONAL INSTITUTE OF BIOLOGY,Slovenia,LJUBLJANA,Unknown
"University of Ljubljana, Faculty of Civil Engineering and Geodesy",Slovenia,Ljubljana,Unknown
Jozef Stefan Institute,Slovenia,Ljubljana,Unknown
International Center for Public Enterprises,Slovenia,Ljubljana,Unknown
School of Environmental Sciences,Slovenia,Nova Gorica,Unknown
"Tus Ko-Si d.d Podjetje za proizvodnjo, netkanih tkanin",Slovenia,Slovenj Gradec,Unknown
PULP AND PAPER INSTITUTE LJUBLJANA,Slovenia,LJUBLJANA,Unknown
INSTITUTE FOR ECONOMIC RESEARCH,Slovenia,LJUBLJANA,Unknown
Slovenian Forestry Institute,Slovenia,Ljubljana,Unknown
SLOVENIAN FOREST INSTITUTE - GOZDARSKI INSTITUT SLOVENIJE,Slovenia,LJUBLJANA,Unknown
UNIVERSITY OF MARIBOR,Slovenia,MARIBOR,Unknown
UNIVERSITY OF LJUBLJANA,Slovenia,DOMZALE,Unknown
TECOS SLOVENIAN TOOL AND DIE DEVELOPMENT CENTRE,Slovenia,CELJE,Unknown
JOZEF STEFAN INSTITUTE,Slovenia,LJUBLJANA,Unknown
Institute of Oncology Ljubljana,Slovenia,Ljubljana,Unknown
INSTITUTE OF METALS AND TECHNOLOGIES,Slovenia,LJUBLJANA,Unknown
Fructal,Slovenia,Ajdovscina,Unknown
VARSI D.O.O.,Slovenia,LJUBLJANA,Unknown
Institute of Public Health of the republic of Slovenia,Slovenia,Ljubljana,Unknown
Univerza v Mariboru,Slovenia,Maribor,Unknown
Textile Factory Svila AG,Slovenia,Maribor,Unknown
"Institut za Geologijo, Geotehniko in Geofiziko",Slovenia,Ljubljana,Unknown
Ecosense,Slovenia,Ljubljana,Unknown
Cassovia Technopolis,Slovenia,,Unknown
Turboinstitut DD,Slovenia,Ljubljana,Unknown
Termo,Slovenia,Skofja Loka,Unknown
USTANOVA SLOVENSKA ZNANSTVENA FUNDACIJA,Slovenia,LJUBLJANA,Unknown
Teaching Hospital Maribor,Slovenia,Maribor,Unknown
UNIVERSITY OF LJUBJANA,Slovenia,LJUBLJANA,Unknown
Geoid - Geodetic Engineering doo,Slovenia,Ljubljana,Unknown
SLOVENIAN NATIONAL BUILDING AND CIVIL ENGINEERING INSTITUTE,Slovenia,LJUBLJANA,Unknown
Hipot-Hyb Doo - Production of Hybrid Circuits,Slovenia,8310 Sentjernej,Unknown
UNIVERSITY OF LUBJANA,Slovenia,LJUBLJANA,Unknown
Akademska In Raziskovalna Mreza Slovenije (Arnes),Slovenia,Ljubljana,Unknown
UNIVERSITY OF LJUBLJANA,Slovenia,,Unknown
Telecommunications Limited,Slovenia,,Unknown
Ustanova Slovenska Znanstvena Fundacija,Slovenia,Ljubljana,Unknown
Institute of Karst Research SRC SASA,Slovenia,Postojna,Unknown
National Bureau on Drugs,Slovenia,Ljubljana,Unknown
National Institute of Chemistry,Slovenia,Ljubljana,Unknown
University of Ljubljana,Slovenia,LJUBLJANA,Unknown
Korona Inzeniring in Projektiranje v Energetiki,Slovenia,Ljubljana,Unknown
Grupa Inzeniring d.o.o.,Slovenia,Ljubljana,Unknown
Institut Za Elektroniko in Vakuumsko Tehniko,Slovenia,Ljubljana,Unknown
Institut za Technologijo Povrsin in Optoelektroniko,Slovenia,Ljublana,Unknown
"Univerza V Mariboru, Fakulteta Za Strojnistvo (University In Maribor, Faculty of Mechanical Engineering)",Slovenia,Maribor,Unknown
VIPAP VIDEM KRSKO-PROIZVODNJA PAPIRJA IN CELULOZE D.D.,Slovenia,KRSKO,Unknown
INSTITUTE FOR SUSTAINABLE DEVELOPMENT,Slovenia,LJUBLJANA,Unknown
OPTOTEK D.O.O.,Slovenia,LJUBLJANA,Unknown
SLOVENIAN NUCLEAR SAFETY ADMINISTRATION,Slovenia,LJUBLJANA,Unknown
METROLOGY INSTITUTE OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
NOVA GORICA POLYTECHNIC,Slovenia,NOVA GORICA,Unknown
ZAVOD ZA VARNOSTNE TEHNOLOGIJE INFORMACIJSKE DRUZBE IN ELEKTRONSKO POSLOVANJE,Slovenia,LJUBLJANA,Unknown
Slovene Ethnographic Museum,Slovenia,Ljubljana,Unknown
URBAN PLANNING INSTITUTE OF THE REPUBLIC OF SLOVENIA,Slovenia,LJUBLJANA,Unknown
SCIENTIFIC RESEARCH CENTRE OF THE SLOVENIAN ACADEMY OF SCIENCES AND ARTS,Slovenia,LJUBLJANA,Unknown
INFORMATIZACIJA PROCESOV IN INDUSTRIJSKA ENERGETIKA D.O.O.,Slovenia,DOMZALE,Unknown
"UNIVERZA V LJUBLJANI, FAKULTETA ZA ELEKTROTEHNIKO",Slovenia,LJUBLJANA,Unknown
UNIVERZA V MARIBORU,Slovenia,MARIBOR,Unknown
NATIONAL INSTITUTE OF BIOLOGY,Slovenia,PIRAN PIRANO,Unknown
INSTITUTE OF REPUBLIC SLOVENIA FOR REHABILITATION,Slovenia,LJUBLJANA,Unknown
ISPO CONSULTING FOR BUSINESS D.O.O.,Slovenia,LJUBLJANA,Unknown
HIDROINZENIRING D.O.O. LJUBLJANA,Slovenia,LJUBLJANA,Unknown
UNIVERSITY OF BRATISLAVA,Slovenia,BRATISLAVA,Unknown
NARODNA IN UNIVERZITETNA KNJIZNICA,Slovenia,LJUBLJANA,Unknown
ZAMISEL D.O.O,Slovenia,PRESERJE,Unknown
"INSTITUT FAKULTETE ZA GRADBENISTVO IN GEODEZIJO, D.O.O.",Slovenia,LJUBLJANA,Unknown
"UNIVERZA V LJUBLJANI, FAKULTETA ZA GRADBENISTVO IN GEODEZIJO, D.O.O.",Slovenia,LJUBLJANA,Unknown
"UNIVERZA V LJUBLJANI, FAKULTETA ZA DRUZBENE VEDE",Slovenia,LJUBLJANA,Unknown
"IMFM - INSTITUTE OF MATHEMATICS, PHYSICS AND MECHANICS",Slovenia,LJUBLJANA,Unknown
MIGA D.O.O. PODJETJE ZA IZDELARO PROGRAMSKE OPREME,Slovenia,LJUBLJANA,Unknown
"MINISTRSTVO ZA VISOKO SOLSTVO, ZNANOST IN TEHNOLOGIJO",Slovenia,LJUBLJANA,Unknown
INSTITUT JOZEF STEFAN,Slovenia,LJUBLJANA,Unknown
EMO-ORODJARNA PROIZVODNA DRUZBA D.O.O.,Slovenia,CELJE,Unknown
ASSOCIATION FOR CULTURE AND EDUCATION KIBLA / MULTIMEDIA CENTRE KIBLA,Slovenia,MARIBOR,Unknown
OBCINA KOMEN,Slovenia,KOMEN,Unknown
"INKUBATOR D.O.O. EKONOMSKE, ORGANIZACIJSKE IN TEHNOLOSKE STORITVE, SEZANA, I. TANKOVSKE BRIGADE 9",Slovenia,SEZANA,Unknown
LABORATORY FOR TEXTILE RESEARCH PREBOLD,Slovenia,PREBOLD,Unknown
TOPER PRIMAR LTD.,Slovenia,CELJE,Unknown
