name,country,city,businessType
LANCASTER EXPLORATION LIMITED,British Virgin Islands,"ROAD TOWN, TORTOLA",Private for-profit entities (excluding Higher or Secondary Education Establishments)
WONCA TRUST,British Virgin Islands,TORTOLA,Private for-profit entities (excluding Higher or Secondary Education Establishments)
